UPC: 848971008898, BASE TOTAL COST: 109.49, BASE DOLLAR ROI: -9.5, BASE PERCENT ROI: -9, GCG TOTAL COST: 107.37, GCG DOLLAR ROI: -7.38, GCG PERCENT ROI: -7
UPC: 848971009048, BASE TOTAL COST: 169.35, BASE DOLLAR ROI: 38.64, BASE PERCENT ROI: 23, GCG TOTAL COST: 166.04, GCG DOLLAR ROI: 41.95, GCG PERCENT ROI: 25
UPC: 848971009031, BASE TOTAL COST: 168.85, BASE DOLLAR ROI: 39.14, BASE PERCENT ROI: 23, GCG TOTAL COST: 165.54, GCG DOLLAR ROI: 42.45, GCG PERCENT ROI: 26
UPC: 848971008775, BASE TOTAL COST: 179.07, BASE DOLLAR ROI: 44.92, BASE PERCENT ROI: 25, GCG TOTAL COST: 175.51, GCG DOLLAR ROI: 48.48, GCG PERCENT ROI: 28
UPC: 885911460408, BASE TOTAL COST: 80.97, BASE DOLLAR ROI: 8.03, BASE PERCENT ROI: 10, GCG TOTAL COST: 79.48, GCG DOLLAR ROI: 9.52, GCG PERCENT ROI: 12
UPC: 028905750660, BASE TOTAL COST: 24.65, BASE DOLLAR ROI: -10.16, BASE PERCENT ROI: -41, GCG TOTAL COST: 24.18, GCG DOLLAR ROI: -9.69, GCG PERCENT ROI: -40
UPC: 811434010042, BASE TOTAL COST: 28.15, BASE DOLLAR ROI: -12.66, BASE PERCENT ROI: -45, GCG TOTAL COST: 27.61, GCG DOLLAR ROI: -12.12, GCG PERCENT ROI: -44
UPC: 034878939919, BASE TOTAL COST: 25.84, BASE DOLLAR ROI: -4.85, BASE PERCENT ROI: -19, GCG TOTAL COST: 25.33, GCG DOLLAR ROI: -4.34, GCG PERCENT ROI: -17
UPC: 034878372853, BASE TOTAL COST: 14.96, BASE DOLLAR ROI: -0.97, BASE PERCENT ROI: -6, GCG TOTAL COST: 14.67, GCG DOLLAR ROI: -0.68, GCG PERCENT ROI: -5
UPC: 814632011965, BASE TOTAL COST: 39.76, BASE DOLLAR ROI: -4.77, BASE PERCENT ROI: -12, GCG TOTAL COST: 39, GCG DOLLAR ROI: -4.01, GCG PERCENT ROI: -10
UPC: 050375001737, BASE TOTAL COST: 142.24, BASE DOLLAR ROI: 21.56, BASE PERCENT ROI: 15, GCG TOTAL COST: 139.55, GCG DOLLAR ROI: 24.25, GCG PERCENT ROI: 17
UPC: 092926002800, BASE TOTAL COST: 63.09, BASE DOLLAR ROI: 6.9, BASE PERCENT ROI: 11, GCG TOTAL COST: 61.94, GCG DOLLAR ROI: 8.05, GCG PERCENT ROI: 13
UPC: 035111195550, BASE TOTAL COST: 170.87, BASE DOLLAR ROI: 9.12, BASE PERCENT ROI: 5, GCG TOTAL COST: 167.73, GCG DOLLAR ROI: 12.26, GCG PERCENT ROI: 7
UPC: 728649803973, BASE TOTAL COST: 53.64, BASE DOLLAR ROI: 9.31, BASE PERCENT ROI: 17, GCG TOTAL COST: 52.71, GCG DOLLAR ROI: 10.24, GCG PERCENT ROI: 19
UPC: 872076031000, BASE TOTAL COST: 74.03, BASE DOLLAR ROI: 24.97, BASE PERCENT ROI: 34, GCG TOTAL COST: 72.78, GCG DOLLAR ROI: 26.22, GCG PERCENT ROI: 36
UPC: 071662158804, BASE TOTAL COST: 24.66, BASE DOLLAR ROI: -4.67, BASE PERCENT ROI: -19, GCG TOTAL COST: 24.19, GCG DOLLAR ROI: -4.2, GCG PERCENT ROI: -17
UPC: 071662068714, BASE TOTAL COST: 20.77, BASE DOLLAR ROI: -4.78, BASE PERCENT ROI: -23, GCG TOTAL COST: 20.37, GCG DOLLAR ROI: -4.38, GCG PERCENT ROI: -22
UPC: 071662068752, BASE TOTAL COST: 18.39, BASE DOLLAR ROI: -4.4, BASE PERCENT ROI: -24, GCG TOTAL COST: 18.04, GCG DOLLAR ROI: -4.05, GCG PERCENT ROI: -22
UPC: 740102326300, BASE TOTAL COST: 108.61, BASE DOLLAR ROI: 128.39, BASE PERCENT ROI: 118, GCG TOTAL COST: 106.45, GCG DOLLAR ROI: 130.55, GCG PERCENT ROI: 123
UPC: 053818520314, BASE TOTAL COST: 254.46, BASE DOLLAR ROI: 53.5, BASE PERCENT ROI: 21, GCG TOTAL COST: 249.52, GCG DOLLAR ROI: 58.44, GCG PERCENT ROI: 23
UPC: 792343232520, BASE TOTAL COST: 147.77, BASE DOLLAR ROI: 202.22, BASE PERCENT ROI: 137, GCG TOTAL COST: 145.08, GCG DOLLAR ROI: 204.91, GCG PERCENT ROI: 141
UPC: 792343315605, BASE TOTAL COST: 98.12, BASE DOLLAR ROI: 101.87, BASE PERCENT ROI: 104, GCG TOTAL COST: 96.22, GCG DOLLAR ROI: 103.77, GCG PERCENT ROI: 108
UPC: 792343319603, BASE TOTAL COST: 88.79, BASE DOLLAR ROI: 1.2, BASE PERCENT ROI: 1, GCG TOTAL COST: 87.09, GCG DOLLAR ROI: 2.9, GCG PERCENT ROI: 3
UPC: 792343232629, BASE TOTAL COST: 129.39, BASE DOLLAR ROI: 75.61, BASE PERCENT ROI: 58, GCG TOTAL COST: 126.95, GCG DOLLAR ROI: 78.05, GCG PERCENT ROI: 61
UPC: 792343250531, BASE TOTAL COST: 268.78999999999996, BASE DOLLAR ROI: 531.2, BASE PERCENT ROI: 198, GCG TOTAL COST: 263.90999999999997, GCG DOLLAR ROI: 536.08, GCG PERCENT ROI: 203
UPC: 792343323402, BASE TOTAL COST: 196.79, BASE DOLLAR ROI: -76.8, BASE PERCENT ROI: -39, GCG TOTAL COST: 192.97, GCG DOLLAR ROI: -72.98, GCG PERCENT ROI: -38
UPC: 792343315704, BASE TOTAL COST: 120.09, BASE DOLLAR ROI: -11.09, BASE PERCENT ROI: -9, GCG TOTAL COST: 117.76, GCG DOLLAR ROI: -8.76, GCG PERCENT ROI: -7
UPC: 792343324508, BASE TOTAL COST: 144.29, BASE DOLLAR ROI: 14.71, BASE PERCENT ROI: 10, GCG TOTAL COST: 141.53, GCG DOLLAR ROI: 17.47, GCG PERCENT ROI: 12
UPC: 794504671568, BASE TOTAL COST: 77.14, BASE DOLLAR ROI: 122.85, BASE PERCENT ROI: 159, GCG TOTAL COST: 75.68, GCG DOLLAR ROI: 124.31, GCG PERCENT ROI: 164
UPC: 785014011685, BASE TOTAL COST: 59.42, BASE DOLLAR ROI: -12.43, BASE PERCENT ROI: -21, GCG TOTAL COST: 58.31, GCG DOLLAR ROI: -11.32, GCG PERCENT ROI: -19
UPC: 776069001431, BASE TOTAL COST: 69.31, BASE DOLLAR ROI: 80.68, BASE PERCENT ROI: 116, GCG TOTAL COST: 68.07, GCG DOLLAR ROI: 81.92, GCG PERCENT ROI: 120
UPC: 817707010894, BASE TOTAL COST: 42.65, BASE DOLLAR ROI: 17.34, BASE PERCENT ROI: 41, GCG TOTAL COST: 41.94, GCG DOLLAR ROI: 18.05, GCG PERCENT ROI: 43
UPC: 681131118958, BASE TOTAL COST: 21.76, BASE DOLLAR ROI: -10.47, BASE PERCENT ROI: -48, GCG TOTAL COST: 21.36, GCG DOLLAR ROI: -10.07, GCG PERCENT ROI: -47
UPC: 757901802836, BASE TOTAL COST: 55.99, BASE DOLLAR ROI: 8.33, BASE PERCENT ROI: 15, GCG TOTAL COST: 55, GCG DOLLAR ROI: 9.32, GCG PERCENT ROI: 17
UPC: 818212001032, BASE TOTAL COST: 44.84, BASE DOLLAR ROI: 55.15, BASE PERCENT ROI: 123, GCG TOTAL COST: 44.06, GCG DOLLAR ROI: 55.93, GCG PERCENT ROI: 127
UPC: 846042007450, BASE TOTAL COST: 357.69, BASE DOLLAR ROI: 22.3, BASE PERCENT ROI: 6, GCG TOTAL COST: 350.91, GCG DOLLAR ROI: 29.08, GCG PERCENT ROI: 8
UPC: 058465783334, BASE TOTAL COST: 164.99, BASE DOLLAR ROI: 74.01, BASE PERCENT ROI: 45, GCG TOTAL COST: 161.81, GCG DOLLAR ROI: 77.19, GCG PERCENT ROI: 48
UPC: 058465803179, BASE TOTAL COST: 165.49, BASE DOLLAR ROI: -5.5, BASE PERCENT ROI: -3, GCG TOTAL COST: 162.31, GCG DOLLAR ROI: -2.32, GCG PERCENT ROI: -1
UPC: 792343240938, BASE TOTAL COST: 241.35, BASE DOLLAR ROI: 158.64, BASE PERCENT ROI: 66, GCG TOTAL COST: 236.77, GCG DOLLAR ROI: 163.22, GCG PERCENT ROI: 69
UPC: 792343341505, BASE TOTAL COST: 265.89, BASE DOLLAR ROI: 3.11, BASE PERCENT ROI: 1, GCG TOTAL COST: 260.8, GCG DOLLAR ROI: 8.2, GCG PERCENT ROI: 3
UPC: 635753621839, BASE TOTAL COST: 218.43, BASE DOLLAR ROI: 448.16, BASE PERCENT ROI: 205, GCG TOTAL COST: 214.33, GCG DOLLAR ROI: 452.26, GCG PERCENT ROI: 211
UPC: 757901811180, BASE TOTAL COST: 194.24, BASE DOLLAR ROI: -0.25, BASE PERCENT ROI: 0, GCG TOTAL COST: 190.45, GCG DOLLAR ROI: 3.54, GCG PERCENT ROI: 2
UPC: 053818520239, BASE TOTAL COST: 269.49, BASE DOLLAR ROI: 30.5, BASE PERCENT ROI: 11, GCG TOTAL COST: 264.19, GCG DOLLAR ROI: 35.8, GCG PERCENT ROI: 14
UPC: 605342055499, BASE TOTAL COST: 124.4, BASE DOLLAR ROI: 75.59, BASE PERCENT ROI: 61, GCG TOTAL COST: 121.96, GCG DOLLAR ROI: 78.03, GCG PERCENT ROI: 64
UPC: 670541337332, BASE TOTAL COST: 19.2, BASE DOLLAR ROI: 20.78, BASE PERCENT ROI: 108, GCG TOTAL COST: 18.83, GCG DOLLAR ROI: 21.15, GCG PERCENT ROI: 112
UPC: 670541339084, BASE TOTAL COST: 133.35, BASE DOLLAR ROI: 223.65, BASE PERCENT ROI: 168, GCG TOTAL COST: 130.7, GCG DOLLAR ROI: 226.3, GCG PERCENT ROI: 173
UPC: 727506679386, BASE TOTAL COST: 201.27, BASE DOLLAR ROI: 124.72, BASE PERCENT ROI: 62, GCG TOTAL COST: 197.81, GCG DOLLAR ROI: 128.18, GCG PERCENT ROI: 65
UPC: 095385843946, BASE TOTAL COST: 97.67, BASE DOLLAR ROI: 42.32, BASE PERCENT ROI: 43, GCG TOTAL COST: 95.88, GCG DOLLAR ROI: 44.11, GCG PERCENT ROI: 46
UPC: 796995997868, BASE TOTAL COST: 80.14, BASE DOLLAR ROI: 48.86, BASE PERCENT ROI: 61, GCG TOTAL COST: 78.69, GCG DOLLAR ROI: 50.31, GCG PERCENT ROI: 64
UPC: 753793919362, BASE TOTAL COST: 208.42, BASE DOLLAR ROI: 67.57, BASE PERCENT ROI: 32, GCG TOTAL COST: 205.09, GCG DOLLAR ROI: 70.9, GCG PERCENT ROI: 35
UPC: 854570003431, BASE TOTAL COST: 165.18, BASE DOLLAR ROI: -65.19, BASE PERCENT ROI: -39, GCG TOTAL COST: 162.28, GCG DOLLAR ROI: -62.29, GCG PERCENT ROI: -38
UPC: 753793909295, BASE TOTAL COST: 192.42, BASE DOLLAR ROI: 251.57, BASE PERCENT ROI: 131, GCG TOTAL COST: 189.1, GCG DOLLAR ROI: 254.89, GCG PERCENT ROI: 135
UPC: 753793936659, BASE TOTAL COST: 230.88, BASE DOLLAR ROI: 373.11, BASE PERCENT ROI: 162, GCG TOTAL COST: 226.96, GCG DOLLAR ROI: 377.03, GCG PERCENT ROI: 166
UPC: 753793962238, BASE TOTAL COST: 187.99, BASE DOLLAR ROI: 292, BASE PERCENT ROI: 155, GCG TOTAL COST: 184.81, GCG DOLLAR ROI: 295.18, GCG PERCENT ROI: 160
UPC: 095385832728, BASE TOTAL COST: 730.46, BASE DOLLAR ROI: 309.53, BASE PERCENT ROI: 42, GCG TOTAL COST: 717.6, GCG DOLLAR ROI: 322.39, GCG PERCENT ROI: 45
UPC: 095385839338, BASE TOTAL COST: 398.78, BASE DOLLAR ROI: 301.21, BASE PERCENT ROI: 76, GCG TOTAL COST: 391.43, GCG DOLLAR ROI: 308.56, GCG PERCENT ROI: 79
UPC: 634654078360, BASE TOTAL COST: 66.38, BASE DOLLAR ROI: 23.61, BASE PERCENT ROI: 36, GCG TOTAL COST: 65.36, GCG DOLLAR ROI: 24.63, GCG PERCENT ROI: 38
UPC: 848971010075, BASE TOTAL COST: 255.69, BASE DOLLAR ROI: -35.7, BASE PERCENT ROI: -14, GCG TOTAL COST: 251.03, GCG DOLLAR ROI: -31.04, GCG PERCENT ROI: -12
UPC: 810025011130, BASE TOTAL COST: 159.03, BASE DOLLAR ROI: -25.04, BASE PERCENT ROI: -16, GCG TOTAL COST: 156.19, GCG DOLLAR ROI: -22.2, GCG PERCENT ROI: -14
UPC: 848971011591, BASE TOTAL COST: 199.33, BASE DOLLAR ROI: -35.34, BASE PERCENT ROI: -18, GCG TOTAL COST: 195.85, GCG DOLLAR ROI: -31.86, GCG PERCENT ROI: -16
UPC: 848971011560, BASE TOTAL COST: 209.93, BASE DOLLAR ROI: -35.94, BASE PERCENT ROI: -17, GCG TOTAL COST: 206.24, GCG DOLLAR ROI: -32.25, GCG PERCENT ROI: -16
UPC: 021713946409, BASE TOTAL COST: 134.29000000000002, BASE DOLLAR ROI: 41.71, BASE PERCENT ROI: 31, GCG TOTAL COST: 132.06, GCG DOLLAR ROI: 43.94, GCG PERCENT ROI: 33
UPC: 655258828700, BASE TOTAL COST: 177.68, BASE DOLLAR ROI: 42.31, BASE PERCENT ROI: 24, GCG TOTAL COST: 174.59, GCG DOLLAR ROI: 45.4, GCG PERCENT ROI: 26
UPC: 796995020481, BASE TOTAL COST: 121.57, BASE DOLLAR ROI: 87.43, BASE PERCENT ROI: 72, GCG TOTAL COST: 119.35, GCG DOLLAR ROI: 89.65, GCG PERCENT ROI: 75
UPC: 772398522043, BASE TOTAL COST: 179.05, BASE DOLLAR ROI: 10.94, BASE PERCENT ROI: 6, GCG TOTAL COST: 176.23, GCG DOLLAR ROI: 13.76, GCG PERCENT ROI: 8
UPC: 021032288174, BASE TOTAL COST: 115.19, BASE DOLLAR ROI: 107.31, BASE PERCENT ROI: 93, GCG TOTAL COST: 113.09, GCG DOLLAR ROI: 109.41, GCG PERCENT ROI: 97
UPC: 021032288181, BASE TOTAL COST: 183.19, BASE DOLLAR ROI: 11.81, BASE PERCENT ROI: 6, GCG TOTAL COST: 179.77, GCG DOLLAR ROI: 15.23, GCG PERCENT ROI: 8
UPC: 789261055881, BASE TOTAL COST: 275.5, BASE DOLLAR ROI: 291.5, BASE PERCENT ROI: 106, GCG TOTAL COST: 270.32, GCG DOLLAR ROI: 296.68, GCG PERCENT ROI: 110
UPC: 789261055942, BASE TOTAL COST: 293.24, BASE DOLLAR ROI: 300.76, BASE PERCENT ROI: 103, GCG TOTAL COST: 287.72, GCG DOLLAR ROI: 306.28, GCG PERCENT ROI: 106
UPC: 066311058338, BASE TOTAL COST: 87.61, BASE DOLLAR ROI: -9.11, BASE PERCENT ROI: -10, GCG TOTAL COST: 86.17, GCG DOLLAR ROI: -7.67, GCG PERCENT ROI: -9
UPC: 683726770886, BASE TOTAL COST: 203.85, BASE DOLLAR ROI: 306.44, BASE PERCENT ROI: 150, GCG TOTAL COST: 200.04, GCG DOLLAR ROI: 310.25, GCG PERCENT ROI: 155
UPC: 066311059571, BASE TOTAL COST: 142.36, BASE DOLLAR ROI: 3.14, BASE PERCENT ROI: 2, GCG TOTAL COST: 140, GCG DOLLAR ROI: 5.5, GCG PERCENT ROI: 4
UPC: 042666003841, BASE TOTAL COST: 166.72, BASE DOLLAR ROI: 23.27, BASE PERCENT ROI: 14, GCG TOTAL COST: 163.91, GCG DOLLAR ROI: 26.08, GCG PERCENT ROI: 16
UPC: 042666003995, BASE TOTAL COST: 178.97, BASE DOLLAR ROI: -3.98, BASE PERCENT ROI: -2, GCG TOTAL COST: 175.84, GCG DOLLAR ROI: -0.85, GCG PERCENT ROI: 0
UPC: 848971004388, BASE TOTAL COST: 433.14, BASE DOLLAR ROI: -43.15, BASE PERCENT ROI: -10, GCG TOTAL COST: 425.32, GCG DOLLAR ROI: -35.33, GCG PERCENT ROI: -8
UPC: 848971024102, BASE TOTAL COST: 323.94, BASE DOLLAR ROI: -3.95, BASE PERCENT ROI: -1, GCG TOTAL COST: 318.13, GCG DOLLAR ROI: 1.86, GCG PERCENT ROI: 1
UPC: 849986012894, BASE TOTAL COST: 232.78, BASE DOLLAR ROI: -3.45, BASE PERCENT ROI: -1, GCG TOTAL COST: 228.79, GCG DOLLAR ROI: 0.54, GCG PERCENT ROI: 0
UPC: 848971004340, BASE TOTAL COST: 499.58, BASE DOLLAR ROI: -19.59, BASE PERCENT ROI: -4, GCG TOTAL COST: 490.61, GCG DOLLAR ROI: -10.62, GCG PERCENT ROI: -2
UPC: 810025016173, BASE TOTAL COST: 451.83, BASE DOLLAR ROI: 18.16, BASE PERCENT ROI: 4, GCG TOTAL COST: 443.58, GCG DOLLAR ROI: 26.41, GCG PERCENT ROI: 6
UPC: 848971024096, BASE TOTAL COST: 387.84, BASE DOLLAR ROI: 12.15, BASE PERCENT ROI: 3, GCG TOTAL COST: 380.65, GCG DOLLAR ROI: 19.34, GCG PERCENT ROI: 5
UPC: 848971024263, BASE TOTAL COST: 92.13, BASE DOLLAR ROI: -8.14, BASE PERCENT ROI: -9, GCG TOTAL COST: 90.36, GCG DOLLAR ROI: -6.37, GCG PERCENT ROI: -7
UPC: 848971024294, BASE TOTAL COST: 61.1, BASE DOLLAR ROI: -1.11, BASE PERCENT ROI: -2, GCG TOTAL COST: 60, GCG DOLLAR ROI: -0.01, GCG PERCENT ROI: 0
UPC: 848971025482, BASE TOTAL COST: 100.77, BASE DOLLAR ROI: -12.78, BASE PERCENT ROI: -13, GCG TOTAL COST: 98.9, GCG DOLLAR ROI: -10.91, GCG PERCENT ROI: -11
UPC: 094325177196, BASE TOTAL COST: 636.55, BASE DOLLAR ROI: 531.45, BASE PERCENT ROI: 83, GCG TOTAL COST: 624.34, GCG DOLLAR ROI: 543.66, GCG PERCENT ROI: 87
UPC: 029986400895, BASE TOTAL COST: 255.39, BASE DOLLAR ROI: -5.39, BASE PERCENT ROI: -2, GCG TOTAL COST: 251.03, GCG DOLLAR ROI: -1.03, GCG PERCENT ROI: 0
UPC: 029986401519, BASE TOTAL COST: 210.14, BASE DOLLAR ROI: 39.86, BASE PERCENT ROI: 19, GCG TOTAL COST: 206.56, GCG DOLLAR ROI: 43.44, GCG PERCENT ROI: 21
UPC: 029986402295, BASE TOTAL COST: 163.14, BASE DOLLAR ROI: 38.86, BASE PERCENT ROI: 24, GCG TOTAL COST: 160.62, GCG DOLLAR ROI: 41.38, GCG PERCENT ROI: 26
UPC: 094325203475, BASE TOTAL COST: 369.28, BASE DOLLAR ROI: 429.72, BASE PERCENT ROI: 116, GCG TOTAL COST: 362.37, GCG DOLLAR ROI: 436.63, GCG PERCENT ROI: 120
UPC: 094325203512, BASE TOTAL COST: 432.36, BASE DOLLAR ROI: 366.64, BASE PERCENT ROI: 85, GCG TOTAL COST: 424.63, GCG DOLLAR ROI: 374.37, GCG PERCENT ROI: 88
UPC: 094325183654, BASE TOTAL COST: 395.37, BASE DOLLAR ROI: 403.63, BASE PERCENT ROI: 102, GCG TOTAL COST: 388.43, GCG DOLLAR ROI: 410.57, GCG PERCENT ROI: 106
UPC: 094325183852, BASE TOTAL COST: 395.87, BASE DOLLAR ROI: 403.13, BASE PERCENT ROI: 102, GCG TOTAL COST: 388.49, GCG DOLLAR ROI: 410.51, GCG PERCENT ROI: 106
UPC: 094325183708, BASE TOTAL COST: 629.21, BASE DOLLAR ROI: 559.79, BASE PERCENT ROI: 89, GCG TOTAL COST: 617.29, GCG DOLLAR ROI: 571.71, GCG PERCENT ROI: 93
UPC: 789261062544, BASE TOTAL COST: 951.08, BASE DOLLAR ROI: 720.92, BASE PERCENT ROI: 76, GCG TOTAL COST: 933.21, GCG DOLLAR ROI: 738.79, GCG PERCENT ROI: 79
UPC: 810025011147, BASE TOTAL COST: 147.43, BASE DOLLAR ROI: -23.44, BASE PERCENT ROI: -16, GCG TOTAL COST: 144.8, GCG DOLLAR ROI: -20.81, GCG PERCENT ROI: -14
UPC: 042666023566, BASE TOTAL COST: 88.66, BASE DOLLAR ROI: 18, BASE PERCENT ROI: 20, GCG TOTAL COST: 87.23, GCG DOLLAR ROI: 19.43, GCG PERCENT ROI: 22
UPC: 772398570723, BASE TOTAL COST: 107.35, BASE DOLLAR ROI: 77.64, BASE PERCENT ROI: 72, GCG TOTAL COST: 105.63, GCG DOLLAR ROI: 79.36, GCG PERCENT ROI: 75
UPC: 095385791575, BASE TOTAL COST: 136.75, BASE DOLLAR ROI: 43.24, BASE PERCENT ROI: 32, GCG TOTAL COST: 134.32999999999998, GCG DOLLAR ROI: 45.66, GCG PERCENT ROI: 34
UPC: 772398520629, BASE TOTAL COST: 116.8, BASE DOLLAR ROI: -2.8, BASE PERCENT ROI: -2, GCG TOTAL COST: 114.93, GCG DOLLAR ROI: -0.93, GCG PERCENT ROI: -1
UPC: 042666109147, BASE TOTAL COST: 363.28, BASE DOLLAR ROI: -33.29, BASE PERCENT ROI: -9, GCG TOTAL COST: 357.49, GCG DOLLAR ROI: -27.5, GCG PERCENT ROI: -8
UPC: 066311052619, BASE TOTAL COST: 283.89, BASE DOLLAR ROI: -53.9, BASE PERCENT ROI: -19, GCG TOTAL COST: 279.33000000000004, GCG DOLLAR ROI: -49.34, GCG PERCENT ROI: -18
UPC: 042666156455, BASE TOTAL COST: 300.15999999999997, BASE DOLLAR ROI: -40.17, BASE PERCENT ROI: -13, GCG TOTAL COST: 295.44, GCG DOLLAR ROI: -35.45, GCG PERCENT ROI: -12
UPC: 066311054897, BASE TOTAL COST: 284.09000000000003, BASE DOLLAR ROI: -64.59, BASE PERCENT ROI: -23, GCG TOTAL COST: 279.64, GCG DOLLAR ROI: -60.14, GCG PERCENT ROI: -22
UPC: 066311059540, BASE TOTAL COST: 288.61, BASE DOLLAR ROI: -33.62, BASE PERCENT ROI: -12, GCG TOTAL COST: 284.15, GCG DOLLAR ROI: -29.16, GCG PERCENT ROI: -10
UPC: 066311059434, BASE TOTAL COST: 315.39, BASE DOLLAR ROI: -72.4, BASE PERCENT ROI: -23, GCG TOTAL COST: 310.3, GCG DOLLAR ROI: -67.31, GCG PERCENT ROI: -22
UPC: 042666102070, BASE TOTAL COST: 260.08000000000004, BASE DOLLAR ROI: -25.09, BASE PERCENT ROI: -10, GCG TOTAL COST: 256.07, GCG DOLLAR ROI: -21.08, GCG PERCENT ROI: -8
UPC: 042666109161, BASE TOTAL COST: 341.15, BASE DOLLAR ROI: -61.16, BASE PERCENT ROI: -18, GCG TOTAL COST: 335.78, GCG DOLLAR ROI: -55.79, GCG PERCENT ROI: -17
UPC: 066311042566, BASE TOTAL COST: 101.96, BASE DOLLAR ROI: -31.46, BASE PERCENT ROI: -31, GCG TOTAL COST: 100.52, GCG DOLLAR ROI: -30.02, GCG PERCENT ROI: -30
UPC: 021713202161, BASE TOTAL COST: 52.17, BASE DOLLAR ROI: 35.83, BASE PERCENT ROI: 69, GCG TOTAL COST: 51.27, GCG DOLLAR ROI: 36.73, GCG PERCENT ROI: 72
UPC: 772398120010, BASE TOTAL COST: 227.55, BASE DOLLAR ROI: -11.69, BASE PERCENT ROI: -5, GCG TOTAL COST: 224.26, GCG DOLLAR ROI: -8.4, GCG PERCENT ROI: -4
UPC: 687174995983, BASE TOTAL COST: 324.59, BASE DOLLAR ROI: 287.43, BASE PERCENT ROI: 89, GCG TOTAL COST: 319.04, GCG DOLLAR ROI: 292.98, GCG PERCENT ROI: 92
UPC: 021032284732, BASE TOTAL COST: 260.02, BASE DOLLAR ROI: 108.98, BASE PERCENT ROI: 42, GCG TOTAL COST: 255.95, GCG DOLLAR ROI: 113.05, GCG PERCENT ROI: 44
UPC: 090234318903, BASE TOTAL COST: 591.59, BASE DOLLAR ROI: 203.41, BASE PERCENT ROI: 34, GCG TOTAL COST: 581.02, GCG DOLLAR ROI: 213.98, GCG PERCENT ROI: 37
UPC: 887909001778, BASE TOTAL COST: 378.25, BASE DOLLAR ROI: 196.74, BASE PERCENT ROI: 52, GCG TOTAL COST: 371.76, GCG DOLLAR ROI: 203.23, GCG PERCENT ROI: 55
UPC: 887179011903, BASE TOTAL COST: 979.82, BASE DOLLAR ROI: 217.18, BASE PERCENT ROI: 22, GCG TOTAL COST: 961.68, GCG DOLLAR ROI: 235.32, GCG PERCENT ROI: 24
UPC: 887909001891, BASE TOTAL COST: 386.06, BASE DOLLAR ROI: 188.93, BASE PERCENT ROI: 49, GCG TOTAL COST: 379.3, GCG DOLLAR ROI: 195.69, GCG PERCENT ROI: 52
UPC: 887909001785, BASE TOTAL COST: 471.57, BASE DOLLAR ROI: 158.42, BASE PERCENT ROI: 34, GCG TOTAL COST: 463.31, GCG DOLLAR ROI: 166.68, GCG PERCENT ROI: 36
UPC: 021713924520, BASE TOTAL COST: 178.66, BASE DOLLAR ROI: 79.34, BASE PERCENT ROI: 44, GCG TOTAL COST: 175.6, GCG DOLLAR ROI: 82.4, GCG PERCENT ROI: 47
UPC: 784185653380, BASE TOTAL COST: 130.82, BASE DOLLAR ROI: 40.18, BASE PERCENT ROI: 31, GCG TOTAL COST: 128.56, GCG DOLLAR ROI: 42.44, GCG PERCENT ROI: 33
UPC: 021032240868, BASE TOTAL COST: 476.77, BASE DOLLAR ROI: -75.77, BASE PERCENT ROI: -16, GCG TOTAL COST: 468.01, GCG DOLLAR ROI: -67.01, GCG PERCENT ROI: -14
UPC: 887179000068, BASE TOTAL COST: 789.2, BASE DOLLAR ROI: 189.8, BASE PERCENT ROI: 24, GCG TOTAL COST: 774.73, GCG DOLLAR ROI: 204.27, GCG PERCENT ROI: 26
UPC: 887179000365, BASE TOTAL COST: 695.48, BASE DOLLAR ROI: 13.52, BASE PERCENT ROI: 2, GCG TOTAL COST: 682.43, GCG DOLLAR ROI: 26.57, GCG PERCENT ROI: 4
UPC: 847321007369, BASE TOTAL COST: 994.9, BASE DOLLAR ROI: 210.1, BASE PERCENT ROI: 21, GCG TOTAL COST: 976.29, GCG DOLLAR ROI: 228.71, GCG PERCENT ROI: 23
UPC: 887909001754, BASE TOTAL COST: 322.54, BASE DOLLAR ROI: 197.45, BASE PERCENT ROI: 61, GCG TOTAL COST: 317.06, GCG DOLLAR ROI: 202.93, GCG PERCENT ROI: 64
UPC: 887909001877, BASE TOTAL COST: 372.85, BASE DOLLAR ROI: 147.14, BASE PERCENT ROI: 39, GCG TOTAL COST: 366.36, GCG DOLLAR ROI: 153.63, GCG PERCENT ROI: 42
UPC: 887179011781, BASE TOTAL COST: 748.05, BASE DOLLAR ROI: 61.95, BASE PERCENT ROI: 8, GCG TOTAL COST: 734.64, GCG DOLLAR ROI: 75.36, GCG PERCENT ROI: 10
UPC: 742169002692, BASE TOTAL COST: 957.44, BASE DOLLAR ROI: 441.56, BASE PERCENT ROI: 46, GCG TOTAL COST: 940.39, GCG DOLLAR ROI: 458.61, GCG PERCENT ROI: 49
UPC: 742169002722, BASE TOTAL COST: 944.56, BASE DOLLAR ROI: 454.44, BASE PERCENT ROI: 48, GCG TOTAL COST: 927.77, GCG DOLLAR ROI: 471.23, GCG PERCENT ROI: 51
UPC: 738076805914, BASE TOTAL COST: 166.44, BASE DOLLAR ROI: 32.56, BASE PERCENT ROI: 20, GCG TOTAL COST: 163.37, GCG DOLLAR ROI: 35.63, GCG PERCENT ROI: 22
UPC: 021713926197, BASE TOTAL COST: 80.46, BASE DOLLAR ROI: 39.54, BASE PERCENT ROI: 49, GCG TOTAL COST: 79.16, GCG DOLLAR ROI: 40.84, GCG PERCENT ROI: 52
